uprn,OS_lpi_address,OS_pao,OS_postcode,OS_max_height,OS_height_band,OS_max_epc_floor_level,OS_address_count,OS_property_type,OS_lucs_type_count,OS_title_number,OS_title_number_counts,OS_toid,OS_usrn,OS_custodian_name,OS_country,OS_easting,OS_northing
200003498745,"THE SCHOOL HOUSE, HEBER ROAD, LONDON, SE22 9LA",THE SCHOOL HOUSE HEBER ROAD,SE22 9LA,19.9,Over 18m,,2,MULTI COMMERCIAL,OFFICES:2,{TGL248192},1,osgb1000006015617,22501231,SOUTHWARK,ENGLAND,533946,174415
200003499621,"WINDERMERE POINT, OLD KENT ROAD, LONDON, SE15 1DY",WINDERMERE POINT OLD KENT ROAD,SE15 1DY,57.5,Over 18m,18,78,MIXED USE,"RESIDENTIAL:76, COMMUNITY BUILDINGS:1, OFFICES:1",{TGL188093},1,osgb1000041677914,22501843,SOUTHWARK,ENGLAND,535160,177383
200003499667,"WALTERS HOUSE BRANDON ESTATE, OTTO STREET, LONDON, SE17 3PG",WALTERS HOUSE BRANDON ESTATE OTTO STREET,SE17 3PG,51,Over 18m,18,68,FLATS,RESIDENTIAL:68,{LN107479},1,osgb1000005720060,22501879,SOUTHWARK,ENGLAND,531691,177616
200003499157,"WRAYBURN HOUSE DICKENS ESTATE, LLEWELLYN STREET, LONDON, SE16 4XA",WRAYBURN HOUSE DICKENS ESTATE LLEWELLYN STREET,SE16 4XA,20.7,Over 18m,5,72,FLATS,RESIDENTIAL:72,{TGL91108},1,osgb1000006172842,22501531,SOUTHWARK,ENGLAND,534290,179580
10091663732,"VIVO BUILDING, 30 STAMFORD STREET, LONDON, SE1 9LQ",VIVO BUILDING 30 STAMFORD STREET,SE1 9LQ,41.1,Over 18m,,6,MULTI COMMERCIAL,OFFICES:7,{SGL99778},1,osgb5000005207944332,22502365,SOUTHWARK,ENGLAND,531482.21,180415.02
200003497333,"SPRINGALLS WHARF APARTMENTS, 25 BERMONDSEY WALL WEST, LONDON, SE16 4TH",SPRINGALLS WHARF APARTMENTS 25 BERMONDSEY WALL WEST,SE16 4TH,27.3,Over 18m,6,29,FLATS,RESIDENTIAL:29,{SGL156852},1,osgb1000006173170,22500227,SOUTHWARK,ENGLAND,534142,179843
200003500492,"STAUNTON HOUSE ALVEY ESTATE, TATUM STREET, LONDON, SE17 1TU",STAUNTON HOUSE ALVEY ESTATE TATUM STREET,SE17 1TU,18.7,Over 18m,4,20,FLATS,RESIDENTIAL:20,{TGL184475},1,osgb1000006028019,22502473,SOUTHWARK,ENGLAND,533057,178549
200003498732,"STYLES HOUSE, HATFIELDS, LONDON, SE1 8DF",STYLES HOUSE HATFIELDS,SE1 8DF,36.8,Over 18m,11,57,MIXED USE,"RESIDENTIAL:56, COMMUNITY BUILDINGS:1",{TGL172614},1,osgb1000005730634,22501210,SOUTHWARK,ENGLAND,531535,180006
200003499876,"STUDLAND, PORTLAND STREET, LONDON, SE17 2TW",STUDLAND PORTLAND STREET,SE17 2TW,41.8,Over 18m,13,54,FLATS,RESIDENTIAL:54,{TGL267249},1,osgb1000005885898,22502002,SOUTHWARK,ENGLAND,532685,178304
10013528337,"PROSPECT HOUSE, FREAN STREET, LONDON, SE16 4RP",PROSPECT HOUSE FREAN STREET,SE16 4RP,32.3,Over 18m,6,55,FLATS,RESIDENTIAL:55,{TGL324815},1,osgb1000001769663267,22500995,SOUTHWARK,ENGLAND,534144,179326
200003497444,"NICHOLSON HOUSE BROWNING ESTATE, BRANDON STREET, LONDON, SE17 1ED",NICHOLSON HOUSE BROWNING ESTATE BRANDON STREET,SE17 1ED,18.4,Over 18m,4,45,FLATS,RESIDENTIAL:45,{SGL261070},1,osgb1000005885748,22500317,SOUTHWARK,ENGLAND,532579,178425
200003360029,"SHAND HOUSE, 14-20, SHAND STREET, LONDON, SE1 2ES",SHAND HOUSE 14-20 SHAND STREET,SE1 2ES,22,Over 18m,,6,MULTI COMMERCIAL,OFFICES:6,{LN59645},1,osgb1000006033791,22502228,SOUTHWARK,ENGLAND,533258,180006
200003411077,"REEDS WHARF, 1 BERMONDSEY WALL WEST, LONDON, SE16 4TG",REEDS WHARF 1 BERMONDSEY WALL WEST,SE16 4TG,18.4,Over 18m,,2,MIXED USE,"RESIDENTIAL:1, OFFICES:1",{SGL194822},1,osgb1000006173039,22500227,SOUTHWARK,ENGLAND,534034,179887
10013525003,"PAVILLION HOUSE, WATER GARDENS SQUARE, LONDON, SE16 6RN",PAVILLION HOUSE WATER GARDENS SQUARE,SE16 6RN,33.6,Over 18m,9,42,FLATS,RESIDENTIAL:42,{TGL199373},1,osgb1000001769634588,22503258,SOUTHWARK,ENGLAND,535741,179561
10094744633,"LEONARD COURT, MEETING HOUSE LANE, LONDON, SE15 2TU",LEONARD COURT MEETING HOUSE LANE,SE15 2TU,25.2,Over 18m,0,45,FLATS,RESIDENTIAL:45,{TGL334569},1,osgb5000005255558674,22501699,SOUTHWARK,ENGLAND,534579.4,176837.62
10000816536,"HAYS LANE HOUSE, TOOLEY STREET, LONDON, SE1 2QN",HAYS LANE HOUSE TOOLEY STREET,SE1 2QN,27.9,Over 18m,,1,RESIDENTIAL,RESIDENTIAL:1,{SGL442683},1,osgb1000006033724,22502518,SOUTHWARK,ENGLAND,533043,180231
200003500349,"LENHAM HOUSE, STAPLE STREET, LONDON, SE1 4DQ",LENHAM HOUSE STAPLE STREET,SE1 4DQ,19,Over 18m,4,20,FLATS,RESIDENTIAL:20,{LN46637},1,osgb1000005886917,22502372,SOUTHWARK,ENGLAND,532875,179504
200003354936,"LONDON WEEKEND TELEVISION LIMITED, GLOBAL HOUSE, 96-108, GREAT SUFFOLK STREET, LONDON, SE1 0BE",GLOBAL HOUSE 96-108 GREAT SUFFOLK STREET,SE1 0BE,19.1,Over 18m,,4,MULTI COMMERCIAL,"OFFICES:4, INDUSTRY:1",{SGL411728},1,osgb1000005727537,22501130,SOUTHWARK,ENGLAND,531942,179778
200003494508,"INDUSTRIAL DWELLINGS SOCIETY (1885) LTD, EVELINA MANSIONS, NEW CHURCH ROAD, LONDON, SE5 7JQ",EVELINA MANSIONS NEW CHURCH ROAD,SE5 7JQ,19.2,Over 18m,5,73,MIXED USE,"RESIDENTIAL:72, OFFICES:2",{SGL234483},1,osgb1000005882007,22501778,SOUTHWARK,ENGLAND,532662,177394
200003376007,"FRIARS BRIDGE COURT, 41-45, BLACKFRIARS ROAD, LONDON, SE1 8NZ",FRIARS BRIDGE COURT 41-45 BLACKFRIARS ROAD,SE1 8NZ,38.5,Over 18m,,30,MULTI (RETAIL) COMMERCIAL,"OFFICES:15, STORAGE AND WAREHOUSING:3, RETAILING:2, INDUSTRY:1",{TGL16448},1,osgb1000005730904,22500249,SOUTHWARK,ENGLAND,531606.2,180194.05
200003755259,"DODD HOUSE RENNIE ESTATE, GALLEYWALL ROAD, LONDON, SE16 3PJ",DODD HOUSE RENNIE ESTATE GALLEYWALL ROAD,SE16 3PJ,25.7,Over 18m,7,32,FLATS,RESIDENTIAL:32,{TGL242005},1,osgb1000006169234,22501019,SOUTHWARK,ENGLAND,534978,178570
200003500941,"CARLYLE HOUSE WYNDHAM ESTATE, BETHWIN ROAD, LONDON, SE5 0XX",CARLYLE HOUSE WYNDHAM ESTATE BETHWIN ROAD,SE5 0XX,18,Over 18m,4,16,FLATS,RESIDENTIAL:16,{TGL200351},1,osgb1000005883207,22500231,SOUTHWARK,ENGLAND,532097,177403
200003497237,"DEVONSHIRE HOUSE, BATH TERRACE, LONDON, SE1 6PT",DEVONSHIRE HOUSE BATH TERRACE,SE1 6PT,18.8,Over 18m,5,28,FLATS,RESIDENTIAL:28,{TGL135590},1,osgb1000005889445,22500175,SOUTHWARK,ENGLAND,532241,179273
10000816517,"CROSS COURT DENMARK HILL ESTATE, DENMARK HILL, LONDON, SE5 8HH",CROSS COURT DENMARK HILL ESTATE DENMARK HILL,SE5 8HH,21.7,Over 18m,5,36,FLATS,RESIDENTIAL:36,{SGL336437},1,osgb1000005873227,22500746,SOUTHWARK,ENGLAND,532764,175599
200003755318,"COLLINSON HOUSE LINDLEY ESTATE, PECKHAM PARK ROAD, LONDON, SE15 6UU",COLLINSON HOUSE LINDLEY ESTATE PECKHAM PARK ROAD,SE15 6UU,21,Over 18m,5,27,FLATS,RESIDENTIAL:27,{SGL237780},1,osgb1000006168463,22501931,SOUTHWARK,ENGLAND,534176,177241
200003499187,"BYRON COURT, LORDSHIP LANE, LONDON, SE22 8PB",BYRON COURT LORDSHIP LANE,SE22 8PB,22.4,Over 18m,5,28,FLATS,RESIDENTIAL:28,{LN87344},1,osgb1000006153380,22501557,SOUTHWARK,ENGLAND,534259,173478
10093338654,"BUMBLE HOUSE, 387 ROTHERHITHE NEW ROAD, LONDON, SE16 3DH",BUMBLE HOUSE 387 ROTHERHITHE NEW ROAD,SE16 3DH,24.6,Over 18m,0,10,FLATS,RESIDENTIAL:10,{TGL310990},1,osgb5000005204693794,22502114,SOUTHWARK,ENGLAND,534501.8,178062.85
200003499743,"BODENEY HOUSE GLEBE ESTATE, PECKHAM ROAD, LONDON, SE5 8QL",BODENEY HOUSE GLEBE ESTATE PECKHAM ROAD,SE5 8QL,18.4,Over 18m,4,47,FLATS,RESIDENTIAL:47,{TGL163201},1,osgb1000006021951,22501935,SOUTHWARK,ENGLAND,533149,176683
10094085213,"BALDWIN POINT, 6 SAYER STREET, LONDON, SE17 1FP",BALDWIN POINT 6 SAYER STREET,SE17 1FP,52.1,Over 18m,,110,FLATS,RESIDENTIAL:110,{SGL384380},1,osgb5000005211322252,22503392,SOUTHWARK,ENGLAND,532256.26,178722.84
200003499989,"BALMAN HOUSE, ROTHERHITHE NEW ROAD, LONDON, SE16 2AF",BALMAN HOUSE ROTHERHITHE NEW ROAD,SE16 2AF,18.2,Over 18m,4,53,FLATS,RESIDENTIAL:53,{TGL323998},1,osgb1000041679239,22502114,SOUTHWARK,ENGLAND,535623,178715
10000816485,"ASTLEY ESTATE, ROWCROSS STREET, LONDON, SE1 5HT",ASTLEY ESTATE ROWCROSS STREET,SE1 5HT,30.5,Over 18m,,1,EDUCATION PREMISE,COMMUNITY BUILDINGS:1,{TGL256817},1,osgb1000006028878,22502146,SOUTHWARK,ENGLAND,533802,178313
10094083657,"66 SWAN STREET, LONDON, SE1 1AY",66 SWAN STREET,SE1 1AY,18.9,Over 18m,,24,FLATS,RESIDENTIAL:24,{TGL277499},1,osgb5000005253707156,22502444,SOUTHWARK,ENGLAND,532297.13,179495.03
10009807339,"56 LANT STREET, LONDON, SE1 1QP",56 LANT STREET,SE1 1QP,23.8,Over 18m,7,33,FLATS,RESIDENTIAL:33,{TGL214424},1,osgb1000001769613416,22501477,SOUTHWARK,ENGLAND,532275,179723
10009800697,"54 PECKHAM GROVE, LONDON, SE15 6AB",54 PECKHAM GROVE,SE15 6AB,20.4,Over 18m,5,23,FLATS,RESIDENTIAL:23,{SGL429715},1,osgb1000001769472080,22501920,SOUTHWARK,ENGLAND,533320,177251
200003500280,"MENIER CHOCOLATE FACTORY, 53 SOUTHWARK STREET, LONDON, SE1 1RU",53 SOUTHWARK STREET,SE1 1RU,19.8,Over 18m,,2,MULTI (RETAIL) COMMERCIAL,"RETAILING:1, LEISURE AND RECREATIONAL BUILDINGS:1, HIGHWAYS AND ROAD TRANSPORT:1",{TGL75282},1,osgb1000005890797,22502304,SOUTHWARK,ENGLAND,532348,180135
200003500122,"43 SEARLES ROAD, LONDON, SE1 4YL",43 SEARLES ROAD,SE1 4YL,22.6,Over 18m,4,30,FLATS,RESIDENTIAL:30,{TGL128103},1,osgb1000042665923,22502210,SOUTHWARK,ENGLAND,532849,178905
200003355419,"3 SOUTHWARK STREET, LONDON, SE1 1RQ",3 SOUTHWARK STREET,SE1 1RQ,18.9,Over 18m,,5,MULTI (RETAIL) COMMERCIAL,"OFFICES:4, RETAILING:1",{LN214026},1,osgb1000005890396,22502304,SOUTHWARK,ENGLAND,532594,180131
200003359842,"28 SHAD THAMES, LONDON, SE1 2NQ",28 SHAD THAMES,SE1 2NQ,18,Over 18m,,2,MULTI (RETAIL) COMMERCIAL,"RETAILING:1, LEISURE AND RECREATIONAL BUILDINGS:1",{TGL117263},1,osgb1000006030487,22502224,SOUTHWARK,ENGLAND,533924,179969
10094085876,"243 RYE LANE, LONDON, SE15 4TP",243 RYE LANE,SE15 4TP,25.3,Over 18m,,23,FLATS,RESIDENTIAL:23,{TGL158342},1,osgb5000005222218541,22502166,SOUTHWARK,ENGLAND,534465.92,176024.56
10090750047,"235 BLACKFRIARS ROAD, LONDON, SE1 8NW",235 BLACKFRIARS ROAD,SE1 8NW,85.2,Over 18m,,10,RETAIL MIXED USE,"RESIDENTIAL:10, RETAILING:1",{SGL181497},1,osgb5000005153308282,22500249,SOUTHWARK,ENGLAND,531676.49,180309.62
10013532823,"15 GREAT SUFFOLK STREET, LONDON, SE1 0NS",15 GREAT SUFFOLK STREET,SE1 0NS,28.6,Over 18m,,2,MAISONETTE,RESIDENTIAL:2,{TGL319641},1,osgb5000005108223210,22501130,SOUTHWARK,ENGLAND,531888.2,180172.53
10090751245,"10 RUSHWORTH STREET, LONDON, SE1 0RB",10 RUSHWORTH STREET,SE1 0RB,19,Over 18m,0,9,FLATS,RESIDENTIAL:9,{LN47086},1,osgb1000005727646,22502153,SOUTHWARK,ENGLAND,531794.41,179782.06
10090746694,"WELLINGTON LODGE, 270-280, WATERLOO ROAD, LONDON, SE1 8RQ",WELLINGTON LODGE 270-280 WATERLOO ROAD,SE1 8RQ,26.3,Over 18m,,35,RESIDENTIAL EDUCATION,"RESIDENTIAL:35, INSTITUTIONAL AND COMMUNAL ACCOMMODATION:1",{179030},1,osgb1000005727351,22502658,SOUTHWARK,ENGLAND,531506,179506
200003498998,"2 LAFONE STREET, LONDON, SE1 2LR",2 LAFONE STREET,SE1 2LR,22.7,Over 18m,4,17,FLATS,RESIDENTIAL:17,{TGL146219},1,osgb1000006030566,22501450,SOUTHWARK,ENGLAND,533650,179860
200003363836,"TERRACOTTA COURT, 167 TOWER BRIDGE ROAD, LONDON, SE1 3LD",TERRACOTTA COURT 167 TOWER BRIDGE ROAD,SE1 3LD,23.7,Over 18m,6,16,FLATS,RESIDENTIAL:16,{SGL205423},1,osgb1000001769436802,22502529,SOUTHWARK,ENGLAND,533430,179655
10000817861,"TEA TRADE WHARF, 26 SHAD THAMES, LONDON, SE1 2AS",TEA TRADE WHARF 26 SHAD THAMES,SE1 2AS,29.5,Over 18m,8,75,FLATS,RESIDENTIAL:75,{TGL187344},1,osgb1000006030166,22502224,SOUTHWARK,ENGLAND,533951,179949
200003501160,"SPRUCE HOUSE, 4 WOODLAND CRESCENT, LONDON, SE16 6YG",SPRUCE HOUSE 4 WOODLAND CRESCENT,SE16 6YG,20.4,Over 18m,6,18,FLATS,RESIDENTIAL:18,{TGL126884},1,osgb1000041682013,22503179,SOUTHWARK,ENGLAND,535602,179602
200003497057,"SOUTHWELL HOUSE MANOR ESTATE, ANCHOR STREET, LONDON, SE16 3LX",SOUTHWELL HOUSE MANOR ESTATE ANCHOR STREET,SE16 3LX,20.8,Over 18m,5,26,MIXED USE,"RESIDENTIAL:25, STORAGE AND WAREHOUSING:1",{TGL36589},1,osgb1000006169129,22500082,SOUTHWARK,ENGLAND,534680,178633
200003498618,"QUENTIN HOUSE, GRAY STREET, LONDON, SE1 8UY",QUENTIN HOUSE GRAY STREET,SE1 8UY,18.1,Over 18m,5,37,FLATS,RESIDENTIAL:37,{TGL363140},1,osgb1000005727982,22501114,SOUTHWARK,ENGLAND,531479,179721
10090750790,"MILESTONE HOUSE, 434 OLD KENT ROAD, LONDON, SE1 5YB",MILESTONE HOUSE 434 OLD KENT ROAD,SE1 5YB,20.3,Over 18m,3,49,FLATS,RESIDENTIAL:50,{TGL427000},1,osgb5000005129393699,22501843,SOUTHWARK,ENGLAND,534000.07,178067.22
200003499710,"PRIMROSE HOUSE, PECKHAM HILL STREET, LONDON, SE15 5SS",PRIMROSE HOUSE PECKHAM HILL STREET,SE15 5SS,20.1,Over 18m,3,22,FLATS,RESIDENTIAL:22,{SGL230400},1,osgb1000006163187,22501926,SOUTHWARK,ENGLAND,534227,176855
200003499946,"PEVERIL HOUSE, REPHIDIM STREET, LONDON, SE1 4TD",PEVERIL HOUSE REPHIDIM STREET,SE1 4TD,30.7,Over 18m,10,48,RETAIL MIXED USE,"RESIDENTIAL:41, RETAILING:7",{TGL357756},1,osgb1000005888873,22502075,SOUTHWARK,ENGLAND,532971,179114
200003755205,"PALGRAVE HOUSE WYNDHAM ESTATE, BETHWIN ROAD, LONDON, SE5 0XS",PALGRAVE HOUSE WYNDHAM ESTATE BETHWIN ROAD,SE5 0XS,18.9,Over 18m,5,45,FLATS,RESIDENTIAL:45,{TGL200313},1,osgb1000005883143,22500231,SOUTHWARK,ENGLAND,532159,177365
200003500106,"LAKANAL, SCEAUX GARDENS, LONDON, SE5 7DN",LAKANAL SCEAUX GARDENS,SE5 7DN,44.9,Over 18m,13,98,FLATS,RESIDENTIAL:98,{LN6119},1,osgb1000006021748,22502199,SOUTHWARK,ENGLAND,533310,176903
10091665450,"LOCK HOUSE TAVERN QUAY, ROPE STREET, LONDON, SE16 7TE",LOCK HOUSE TAVERN QUAY ROPE STREET,SE16 7TE,31.4,Over 18m,0,41,FLATS,RESIDENTIAL:41,{TGL228826},1,osgb5000005194204492,22502105,SOUTHWARK,ENGLAND,536238.44,178965.83
200003755262,"LANDMANN HOUSE RENNIE ESTATE, GALLEYWALL ROAD, LONDON, SE16 3PF",LANDMANN HOUSE RENNIE ESTATE GALLEYWALL ROAD,SE16 3PF,40.9,Over 18m,13,52,FLATS,RESIDENTIAL:52,{TGL242005},1,osgb1000006169556,22501019,SOUTHWARK,ENGLAND,534913,178628
200003499999,"JOHN KENNEDY HOUSE, ROTHERHITHE OLD ROAD, LONDON, SE16 2QE",JOHN KENNEDY HOUSE ROTHERHITHE OLD ROAD,SE16 2QE,48.1,Over 18m,15,96,FLATS,RESIDENTIAL:96,{TGL248662},1,osgb1000041679032,22502124,SOUTHWARK,ENGLAND,535589,178881
200003500426,"HYTHE HOUSE SWAN ROAD ESTATE, SWAN ROAD, LONDON, SE16 4LG",HYTHE HOUSE SWAN ROAD ESTATE SWAN ROAD,SE16 4LG,19.4,Over 18m,5,40,FLATS,RESIDENTIAL:40,{TGL22615},1,osgb1000041682245,22502442,SOUTHWARK,ENGLAND,535276,179882
10009801451,"HICKS HOUSE, NESS STREET, LONDON, SE16 4AH",HICKS HOUSE NESS STREET,SE16 4AH,23.9,Over 18m,,1,RESIDENTIAL,RESIDENTIAL:1,{TGL223347},1,osgb1000001769653192,22501776,SOUTHWARK,ENGLAND,534192,179290
200003501036,"HAMBLEDON COURT, BURROW ROAD, LONDON, SE22 8EJ",HAMBLEDON COURT BURROW ROAD,SE22 8EJ,24.8,Over 18m,6,203,MIXED USE,"RESIDENTIAL:200, OFFICES:1",{TGL221919},1,osgb1000006020016,22502916,SOUTHWARK,ENGLAND,533204,175118
10009801095,"GALLERIA COURT, PENNACK ROAD, LONDON, SE15 6LA",GALLERIA COURT PENNACK ROAD,SE15 6LA,29.8,Over 18m,5,67,MIXED USE,"INDUSTRY:50, RESIDENTIAL:17",{SGL72470},1,osgb1000001769610056,22501958,SOUTHWARK,ENGLAND,533859,177656
10091665617,"ENSIGN HOUSE TAVERN QUAY, ROPE STREET, LONDON, SE16 7EX",ENSIGN HOUSE TAVERN QUAY ROPE STREET,SE16 7EX,31.4,Over 18m,,58,RETAIL MIXED USE,"RESIDENTIAL:53, RETAILING:3, OFFICES:2",{TGL228826},1,osgb5000005194204492,22502105,SOUTHWARK,ENGLAND,536234.12,178949.26
200003497428,"CROSSMOUNT HOUSE WYNDHAM ESTATE, BOWYER STREET, LONDON, SE5 0XA",CROSSMOUNT HOUSE WYNDHAM ESTATE BOWYER STREET,SE5 0XA,61,Over 18m,21,82,FLATS,RESIDENTIAL:82,{TGL200821},1,osgb1000005883274,22500306,SOUTHWARK,ENGLAND,532248,177319
200003499873,"BROADMAYNE, PORTLAND STREET, LONDON, SE17 2DS",BROADMAYNE PORTLAND STREET,SE17 2DS,42.4,Over 18m,14,54,FLATS,RESIDENTIAL:54,{SGL15700},1,osgb1000005885068,22502002,SOUTHWARK,ENGLAND,532619,178302
200003755279,"BATTLE HOUSE FRIARY ESTATE, HAYMERLE ROAD, LONDON, SE15 6TB",BATTLE HOUSE FRIARY ESTATE HAYMERLE ROAD,SE15 6TB,18.3,Over 18m,4,20,FLATS,RESIDENTIAL:20,{TGL266449},1,osgb1000006166171,22501223,SOUTHWARK,ENGLAND,534230,177520
10090750619,"CHATSWORTH HOUSE, DUCHESS WALK, LONDON, SE1 2AA",CHATSWORTH HOUSE DUCHESS WALK,SE1 2AA,43.3,Over 18m,,52,MIXED USE,"RESIDENTIAL:51, COMMUNITY BUILDINGS:1",{TGL522291},1,osgb5000005177925996,22503356,SOUTHWARK,ENGLAND,533553.65,180064.9
200003497880,"BROMYARD HOUSE LEDBURY ESTATE, COMMERCIAL WAY, LONDON, SE15 1QE",BROMYARD HOUSE LEDBURY ESTATE COMMERCIAL WAY,SE15 1QE,42.6,Over 18m,13,57,FLATS,RESIDENTIAL:56,{TGL228483},1,osgb1000006167621,22500567,SOUTHWARK,ENGLAND,534539,177359
10094083678,"56 SWAN STREET, LONDON, SE1 1AY",56 SWAN STREET,SE1 1AY,18.9,Over 18m,,10,FLATS,RESIDENTIAL:10,{TGL277499},1,osgb5000005253707156,22502444,SOUTHWARK,ENGLAND,532297.13,179495.03
10091665714,"ARCH HOUSE, 29 BLUE ANCHOR LANE, LONDON, SE16 3UL",ARCH HOUSE 29 BLUE ANCHOR LANE,SE16 3UL,20.4,Over 18m,0,9,FLATS,RESIDENTIAL:9,{LN33815},1,osgb5000005179739556,22500270,SOUTHWARK,ENGLAND,534527.79,178930.02
10094744341,"AMBLESIDE POINT, OLD KENT ROAD, LONDON, SE15 1NT",AMBLESIDE POINT OLD KENT ROAD,SE15 1NT,58,Over 18m,,4,FLATS,RESIDENTIAL:4,{TGL188093},1,osgb1000041677912,22501843,SOUTHWARK,ENGLAND,535143.49,177435.94
10013531958,"7 MORE LONDON RIVERSIDE, LONDON, SE1 2RT",7 MORE LONDON RIVERSIDE,SE1 2RT,46.7,Over 18m,,4,MULTI (RETAIL) COMMERCIAL,"RETAILING:4, OFFICES:1",{TGL143293},1,osgb1000001802813329,22503263,SOUTHWARK,ENGLAND,533242.4,180111.22
10013528971,"5B, BEAR LANE, LONDON, SE1 0UH",5B BEAR LANE,SE1 0UH,22.7,Over 18m,5,25,FLATS,RESIDENTIAL:25,{SGL151767},1,osgb1000001802797965,22500182,SOUTHWARK,ENGLAND,531821.1,180184.95
200003499689,"54 PARK STREET, LONDON, SE1 9AR",54 PARK STREET,SE1 9AR,52.7,Over 18m,,3,MULTI COMMERCIAL,STORAGE AND WAREHOUSING:3,{TGL106023},1,osgb1000005891052,22501899,SOUTHWARK,ENGLAND,532277,180412
200003354703,"50 SOUTHWARK BRIDGE ROAD, LONDON, SE1 0AR",50 SOUTHWARK BRIDGE ROAD,SE1 0AR,24.3,Over 18m,,2,SINGLE COMMERCIAL,OFFICES:1,{32398},1,osgb1000005890792,22502285,SOUTHWARK,ENGLAND,532243.68,180113.32
200003354996,"46 LOMAN STREET, LONDON, SE1 0EH",46 LOMAN STREET,SE1 0EH,20.4,Over 18m,,5,MULTI COMMERCIAL,"OFFICES:4, COMMUNITY BUILDINGS:1",{SGL144551},1,osgb1000001769436563,22501537,SOUTHWARK,ENGLAND,531930,179934
10009806422,"34 LONG LANE, LONDON, SE1 4NN",34 LONG LANE,SE1 4NN,22,Over 18m,6,41,RETAIL MIXED USE,"RESIDENTIAL:40, RETAILING:1",{SGL319025},1,osgb1000001769439163,22501547,SOUTHWARK,ENGLAND,532571,179728
200003501113,"3 MARKET YARD MEWS, LONDON, SE1 3TJ",3 MARKET YARD MEWS,SE1 3TJ,21.6,Over 18m,5,27,FLATS,RESIDENTIAL:27,{TGL169391},1,osgb1000006032003,22503059,SOUTHWARK,ENGLAND,533253,179472
10091667225,"237 UNION STREET, LONDON, SE1 0LR",237 UNION STREET,SE1 0LR,45.8,Over 18m,,41,FLATS,RESIDENTIAL:41,{TGL276460},1,osgb5000005202615479,22502587,SOUTHWARK,ENGLAND,531810.33,179983.42
200003497462,"23 BROADWALL, LONDON, SE1 9LX",23 BROADWALL,SE1 9LX,22,Over 18m,,1,SINGLE COMMERCIAL,OFFICES:1,{TGL131187},1,osgb1000005731405,22500336,SOUTHWARK,ENGLAND,531406,180395
10000816698,"22 SHAND STREET, LONDON, SE1 2ES",22 SHAND STREET,SE1 2ES,20.5,Over 18m,,7,MULTI COMMERCIAL,OFFICES:4,{LN63011},1,osgb1000006033840,22502228,SOUTHWARK,ENGLAND,533242,180002
10090751447,"160 BLACKFRIARS ROAD, LONDON, SE1 8EZ",160 BLACKFRIARS ROAD,SE1 8EZ,34,Over 18m,,9,MULTI (RETAIL) COMMERCIAL,"OFFICES:5, RETAILING:4",{TGL466739},1,osgb1000005727636,22500249,SOUTHWARK,ENGLAND,531677.95,179757.59
10013532873,"100 SOUTHWARK STREET, LONDON, SE1 9NX",100 SOUTHWARK STREET,SE1 9NX,46.7,Over 18m,,2,MULTI (RETAIL) COMMERCIAL,RETAILING:2,{LN125333},1,osgb1000001802740518,22502304,SOUTHWARK,ENGLAND,532055,180247
200003377468,"10 BOROUGH HIGH STREET, LONDON, SE1 9QQ",10 BOROUGH HIGH STREET,SE1 9QQ,26.1,Over 18m,,3,MULTI COMMERCIAL,"OFFICES:2, COMMUNITY BUILDINGS:1",{TGL115132},1,osgb1000005890188,22500284,SOUTHWARK,ENGLAND,532739,180311
10091667171,"1 VALENTINE ROW, LONDON, SE1 8BN",1 VALENTINE ROW,SE1 8BN,30.5,Over 18m,,13,FLATS,RESIDENTIAL:13,{TGL130063},1,osgb5000005110991769,22502606,SOUTHWARK,ENGLAND,531629.3,179782.35
10094743096,"1 ANGEL LANE, LONDON, SE17 3BD",1 ANGEL LANE,SE17 3BD,23.2,Over 18m,0,15,FLATS,RESIDENTIAL:15,{TGL279973},1,osgb5000005244194686,22503473,SOUTHWARK,ENGLAND,532186.02,178367.6
200003499255,"WEYHILL HOUSE CRAWFORD ESTATE, LOWTH ROAD, LONDON, SE5 9HA",WEYHILL HOUSE CRAWFORD ESTATE LOWTH ROAD,SE5 9HA,26.2,Over 18m,7,32,FLATS,RESIDENTIAL:32,{SGL298041},1,osgb1000005879499,22501593,SOUTHWARK,ENGLAND,532271,176413
10090747902,"APARTMENTS, THE SHARD, 31 ST THOMAS STREET, LONDON, SE1 9BS",THE SHARD 31 ST THOMAS STREET,SE1 9BS,304.2,Over 18m,,13,RETAIL MIXED USE,"RESIDENTIAL:10, RETAILING:1, OFFICES:1, INSTITUTIONAL AND COMMUNAL ACCOMMODATION:1",,,osgb5000005102842344,22502357,SOUTHWARK,ENGLAND,532907,180125
10094085447,"STOCK HOUSE, 29 WANSEY STREET, LONDON, SE17 1FF",STOCK HOUSE 29 WANSEY STREET,SE17 1FF,52.1,Over 18m,,30,FLATS,RESIDENTIAL:30,{SGL384380},1,osgb5000005211322252,22502650,SOUTHWARK,ENGLAND,532264.05,178692.37
200003500155,"SPICE QUAY HEIGHTS, 32 SHAD THAMES, LONDON, SE1 2YL",SPICE QUAY HEIGHTS 32 SHAD THAMES,SE1 2YL,28,Over 18m,8,94,FLATS,RESIDENTIAL:94,{TGL163186},1,osgb1000006033707,22502224,SOUTHWARK,ENGLAND,533866,180011
